"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QPPP";"SPPP";"SPPPr";"SAPP";"QPPa";"QPPr";"QPA";"IPT"
"3360";"42006015008P1";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";13;0;0;0;0;0;0;0
"3361";"42006015009P8";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"3362";"42007011001P3";"HISTÓRIA";"PARTICULAR";"PRIVADA";1987;"ACADÊMICO";"5";12;0;0;0;0;0;0;0
"3363";"42007011002P0";"GEOCIÊNCIAS";"PARTICULAR";"PRIVADA";1992;"ACADÊMICO";"4";11;0;0;3;0;0;0,272727272727273;0,0909090909090909
"3364";"42007011003P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"7";16;0;0;1;0;0;0,0625;0,0208333333333333
"3365";"42007011004P2";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"6";16;0;0;6;0;0;0,375;0,125
"3366";"42007011005P9";"DIREITO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"6";20;0;0;0;0;0;0;0
"3367";"42007011006P5";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";12;0;3;23;0;0,25;1;0,416666666666667
"3368";"42007011007P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";15;0;0;2;0;0;0,133333333333333;0,0444444444444444
"3369";"42007011008P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";14;0;0;0;0;0;0;0
"3370";"42007011009P4";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";11;0;0;0;0;0;0;0
"3371";"42007011010P2";"FILOSOFIA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"5";11;0;1;0;0;0,0909090909090909;0;0,0303030303030303
"3372";"42007011011P9";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";11;0;0;0;0;0;0;0
"3373";"42007011012P5";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"3374";"42007011013P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";11;0;0;1;0;0;0,0909090909090909;0,0303030303030303
"3375";"42007011014P8";"ECONOMIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";10;0;0;0;0;0;0;0
"3376";"42007011015P4";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";11;0;4;7;0;0,363636363636364;0,636363636363636;0,333333333333333
"3377";"42007011016P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";13;0;1;0;0;0,0769230769230769;0;0,0256410256410256
"3378";"42007011018P3";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";12;3;0;0;0,25;0;0;0,0833333333333333
"3379";"42007011021P4";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";10;1;2;0;0,1;0,2;0;0,1
"3380";"42007011023P7";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";9;1;0;0;0,111111111111111;0;0;0,037037037037037
"3381";"42007011024P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"4";14;0;2;1;0;0,142857142857143;0,0714285714285714;0,0714285714285714
"3382";"42007011025P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";10;0;3;1;0;0,3;0,1;0,133333333333333
"3383";"42007011026P6";"NUTRIÇÃO";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";13;1;1;0;0,0769230769230769;0,0769230769230769;0;0,0512820512820513
"3384";"42007011027P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";9;0;0;0;0;0;0;0
"3385";"42007011031P0";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";9;3;1;1;0,333333333333333;0,111111111111111;0,111111111111111;0,185185185185185
"3386";"42007011032P6";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";10;1;1;0;0,1;0,1;0;0,0666666666666667
"3387";"42007011033P2";"DIREITO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"3388";"42008018001P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"5";17;17;2;0;1;0,117647058823529;0;0,372549019607843
"3389";"42008018003P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"3390";"42008018004P9";"DIREITO";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"3391";"42008018005P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";7;0;0;0;0;0;0;0
"3392";"42008018006P1";"MATERIAIS";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"5";11;13;0;0;1;0;0;0,333333333333333
"3393";"42008018007P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";15;0;8;9;0;0,533333333333333;0,6;0,377777777777778
"3394";"42008018008P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"3395";"42008018009P0";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";14;28;1;0;1;0,0714285714285714;0;0,357142857142857
"3396";"42008018010P9";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"4";12;16;2;2;1;0,166666666666667;0,166666666666667;0,444444444444444
"3397";"42008018011P5";"FILOSOFIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";10;0;0;1;0;0;0,1;0,0333333333333333
"3398";"42008018012P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"4";10;0;0;1;0;0;0,1;0,0333333333333333
"3399";"42008018013P8";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";10;6;0;0;0,6;0;0;0,2
"3400";"42008018014P4";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";11;3;0;0;0,272727272727273;0;0;0,0909090909090909
"3401";"42008018015P0";"ENSINO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";9;2;0;0;0,222222222222222;0;0;0,0740740740740741
"3402";"42008018016P7";"HISTÓRIA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";9;0;0;0;0;0;0;0
"3403";"42008018034P5";"MEDICINA I";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";16;2;0;0;0,125;0;0;0,0416666666666667
"3404";"42008018035P1";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";12;0;0;0;0;0;0;0
"3405";"42009014001P6";"CIÊNCIAS AGRÁRIAS I";"PARTICULAR";"PRIVADA";1996;"ACADÊMICO";"4";17;3;0;0;0,176470588235294;0;0;0,0588235294117647
"3406";"42009014002P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"3407";"42009014003P9";"HISTÓRIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"3408";"42009014004P5";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";14;3;1;1;0,214285714285714;0,0714285714285714;0,0714285714285714;0,119047619047619
"3409";"42009014005P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"3410";"42009014006P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";14;0;0;5;0;0;0,357142857142857;0,119047619047619
"3411";"42009014007P4";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"3412";"42009014008P0";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";11;6;2;0;0,545454545454545;0,181818181818182;0;0,242424242424242
"3413";"42009014009P7";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";14;1;0;0;0,0714285714285714;0;0;0,0238095238095238
"3414";"42009014010P5";"CIÊNCIA DE ALIMENTOS";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";12;4;0;0;0,333333333333333;0;0;0,111111111111111
"3415";"42009014011P1";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";11;0;1;24;0;0,0909090909090909;1;0,363636363636364
"3416";"42009014012P8";"ENSINO";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";10;0;0;0;0;0;0;0
"3417";"42009014013P4";"DIREITO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"3418";"42009014014P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"3419";"42009014015P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"3420";"42010012001P0";"CIÊNCIA DE ALIMENTOS";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"5";10;9;0;0;0,9;0;0;0,3
"3421";"42010012002P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"3422";"42010012003P3";"DIREITO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";16;0;1;0;0;0,0625;0;0,0208333333333333
"3423";"42010012004P0";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";12;1;0;0;0,0833333333333333;0;0;0,0277777777777778
"3424";"42010012006P2";"ENSINO";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"3";12;0;6;3;0;0,5;0,25;0,25
"3425";"42010012007P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";12;2;3;4;0,166666666666667;0,25;0,333333333333333;0,25
"3426";"42010012008P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";15;0;1;0;0;0,0666666666666667;0;0,0222222222222222
"3427";"42014018001P6";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";13;5;0;0;0,384615384615385;0;0;0,128205128205128
"3428";"42014018002P2";"ENSINO";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"4";11;0;12;0;0;1;0;0,333333333333333
"3429";"42014018003P9";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";12;12;0;0;1;0;0;0,333333333333333
"3430";"42014018004P5";"ENSINO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";16;2;0;0;0,125;0;0;0,0416666666666667
"3431";"42014018170P2";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";12;5;0;0;0,416666666666667;0;0;0,138888888888889
"3432";"42015014002P9";"MEDICINA II";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";20;0;0;0;0;0;0;0
"3433";"42015014004P1";"MEDICINA I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"3434";"42015014006P4";"MEDICINA I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";48;5;0;4;0,104166666666667;0;0,0833333333333333;0,0625
"3435";"42015014008P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";19;1;0;1;0,0526315789473684;0;0,0526315789473684;0,0350877192982456
"3436";"42015014009P3";"ENSINO";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"3437";"42015014010P1";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"4";21;5;0;0;0,238095238095238;0;0;0,0793650793650794
"3438";"42015014011P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";8;0;2;1;0;0,25;0,125;0,125
"3439";"42015014012P4";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"3440";"42015014013P0";"MEDICINA II";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"3441";"42015014014P7";NA;NA;NA;NA;NA;NA;11;0;0;0;0;0;0;0
"3442";"42015014015P3";NA;NA;NA;NA;NA;NA;15;0;0;0;0;0;0;0
"3443";"42016010001P9";"TEOLOGIA";"PARTICULAR";"PRIVADA";1983;"ACADÊMICO";"6";10;0;0;0;0;0;0;0
"3444";"42016010002P5";"TEOLOGIA";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"4";15;0;0;0;0;0;0;0
"3445";"42018013002P8";"MEDICINA I";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"5";21;0;0;0;0;0;0;0
"3446";"42018013003P4";"MEDICINA I";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"4";10;0;0;0;0;0;0;0
"3447";"42019010001P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"4";11;0;0;0;0;0;0;0
"3448";"42019010005P7";"ENSINO";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";11;0;0;0;0;0;0;0
"3449";"42019010009P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"3450";"42019010011P7";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"3";11;1;45;1;0,0909090909090909;1;0,0909090909090909;0,393939393939394
"3451";"42019010013P0";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";15;1;52;1;0,0666666666666667;1;0,0666666666666667;0,377777777777778
"3452";"42019010014P6";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";10;1;10;0;0,1;1;0;0,366666666666667
"3453";"42019010015P2";NA;NA;NA;NA;NA;NA;13;0;0;0;0;0;0;0
"3454";"42020018001P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";13;0;1;0;0;0,0769230769230769;0;0,0256410256410256
"3455";"42020018002P9";"DIREITO";"PARTICULAR";"PRIVADA";1998;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"3456";"42020018003P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";12;0;0;1;0;0;0,0833333333333333;0,0277777777777778
"3457";"42020018004P1";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";11;2;0;12;0,181818181818182;0;1;0,393939393939394
"3458";"42020018005P8";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";12;4;2;1;0,333333333333333;0,166666666666667;0,0833333333333333;0,194444444444444
"3459";"42020018006P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";10;0;0;1;0;0;0,1;0,0333333333333333
"3460";"42020018007P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"3461";"42020018008P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";10;0;0;4;0;0;0,4;0,133333333333333
"3462";"42021014001P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"3463";"42021014002P5";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"3464";"42021014003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"4";15;0;2;2;0;0,133333333333333;0,133333333333333;0,0888888888888889
"3465";"42021014004P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";12;0;1;1;0;0,0833333333333333;0,0833333333333333;0,0555555555555556
"3466";"42021014005P4";"DIREITO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"3467";"42021014006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"3468";"42023017001P1";"MEDICINA II";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"4";14;0;0;0;0;0;0;0
"3469";"42023017002P8";"MEDICINA I";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";21;0;0;0;0;0;0;0
"3470";"42024013001P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";12;8;25;4;0,666666666666667;1;0,333333333333333;0,666666666666667
"3471";"42024013002P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"3472";"42024013003P0";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";14;0;0;2;0;0;0,142857142857143;0,0476190476190476
"3473";"42024013004P7";"DIREITO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";13;0;0;2;0;0;0,153846153846154;0,0512820512820513
"3474";"42037018001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";14;1;0;0;0,0714285714285714;0;0;0,0238095238095238
"3475";"42037018002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";12;1;0;0;0,0833333333333333;0;0;0,0277777777777778
"3476";"42037018003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"3477";"42039010001P1";"ENSINO";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"4";15;0;1;1;0;0,0666666666666667;0,0666666666666667;0,0444444444444444
"3478";"42039010002P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";18;1;1;0;0,0555555555555556;0,0555555555555556;0;0,037037037037037
"3479";"42039010003P4";"ENSINO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";18;0;1;0;0;0,0555555555555556;0;0,0185185185185185
"3480";"42039010004P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";15;0;1;0;0;0,0666666666666667;0;0,0222222222222222
"3481";"42039010005P7";"MEDICINA II";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"3482";"42039010006P3";"ENSINO";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"3483";"42041015001P2";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"5";19;7;2;0;0,368421052631579;0,105263157894737;0;0,157894736842105
"3484";"42041015003P5";"MATERIAIS";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"3";14;10;13;0;0,714285714285714;0,928571428571429;0;0,547619047619048
"3485";"42041015004P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";14;0;1;0;0;0,0714285714285714;0;0,0238095238095238
"3486";"42041015006P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";19;1;1;13;0,0526315789473684;0,0526315789473684;0,684210526315789;0,263157894736842
"3487";"42041015007P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";12;0;1;7;0;0,0833333333333333;0,583333333333333;0,222222222222222
"3488";"42041015008P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";12;0;0;4;0;0;0,333333333333333;0,111111111111111
"3489";"42041015009P3";"FARMÁCIA";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"3490";"42041015010P1";NA;NA;NA;NA;NA;NA;9;0;0;0;0;0;0;0
"3491";"42042011001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2006;"PROFISSIONAL";"3";12;5;4;1;0,416666666666667;0,333333333333333;0,0833333333333333;0,277777777777778
"3492";"42042011002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";13;4;1;1;0,307692307692308;0,0769230769230769;0,0769230769230769;0,153846153846154
"3493";"42043018001P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";3;0;0;1;0;0;0,333333333333333;0,111111111111111
"3494";"42043018002P1";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";10;0;0;1;0;0;0,1;0,0333333333333333
"3495";"42043018003P8";"DIREITO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"3496";"42043018004P4";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";11;0;3;0;0;0,272727272727273;0;0,0909090909090909
"3497";"42044014001P1";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";12;1;0;0;0,0833333333333333;0;0;0,0277777777777778
"3498";"42044014002P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";13;0;0;6;0;0;0,461538461538462;0,153846153846154
"3499";"42045010001P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"3";22;0;0;0;0;0;0;0
"3500";"42045010002P4";NA;NA;NA;NA;NA;NA;16;0;0;0;0;0;0;0
"3501";"42046017001P4";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";10;3;2;11;0,3;0,2;1;0,5
"3502";"42046017002P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";20;0;0;0;0;0;0;0
"3503";"42046017003P7";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";20;0;0;1;0;0;0,05;0,0166666666666667
"3504";"42046017004P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"3505";"42046017005P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";19;0;0;0;0;0;0;0
"3506";"42046017006P6";"ENSINO";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";18;0;1;0;0;0,0555555555555556;0;0,0185185185185185
"3507";"42046017007P2";"FARMÁCIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";13;3;0;0;0,230769230769231;0;0;0,0769230769230769
"3508";"42046017008P9";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";12;0;0;0;0;0;0;0
"3509";"42046017009P5";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";15;0;0;0;0;0;0;0
"3510";"42046017010P3";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";12;0;0;0;0;0;0;0
"3511";"42046017011P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"3512";"42046017012P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";9;0;0;0;0;0;0;0
"3513";"42046017013P2";NA;NA;NA;NA;NA;NA;15;0;0;0;0;0;0;0
"3514";"42046017014P9";NA;NA;NA;NA;NA;NA;8;0;0;0;0;0;0;0
"3515";"42046017015P5";NA;NA;NA;NA;NA;NA;17;0;0;0;0;0;0;0
"3516";"42051010001P4";"DIREITO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"3517";"42051010002P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"3518";"42051010003P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"3519";"42051010004P3";NA;NA;NA;NA;NA;NA;8;0;0;0;0;0;0;0
"3520";"42051010005P0";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"3521";"42051010006P6";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"3522";"42057019001P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"3523";"42070007001P6";"INTERDISCIPLINAR";"MUNICIPAL";"PÚBLICA";2015;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"3524";"42070007002P2";"EDUCAÇÃO";"MUNICIPAL";"PÚBLICA";2016;"PROFISSIONAL";"3";10;0;0;0;0;0;0;0
"3525";"43001009001P2";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";17;0;0;0;0;0;0;0
