"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"1396";"32011016042P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,555555555555556;0,545454545454545;0,56571645021645;0,638888888888889;0,57640386002886
"1397";"32012012001P5";"MEDICINA II";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"4";0,530864197530864;0,180327868852459;0,501442307692308;0,538095238095238;0,437682403042717
"1398";"32012012004P4";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,41025641025641;0,266666666666667;0,445899091343855;0,51;0,408205542066733
"1399";"32012012005P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,633333333333333;0,588235294117647;0,518987341772152;0,53531746031746;0,568968357385148
"1400";"32012012007P3";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,549019607843137;0,455882352941176;0,445833333333333;0,583333333333333;0,508517156862745
"1401";"32012012008P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,743589743589744;0,532258064516129;0,625;0,468229166666667;0,592269243693135
"1402";"32012012009P6";"MATERIAIS";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,714285714285714;1;0,557539682539683;0,484895833333333;0,689180307539683
"1403";"32012012070P7";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,533333333333333;0,543478260869565;0,611111111111111;0,438888888888889;0,531702898550725
"1404";"32012012171P8";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,833333333333333;0,705882352941177;0,7;0,509895833333333;0,687277879901961
"1405";"32014015001P8";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,372549019607843;0,25;0,315009337068161;0,405952380952381;0,335877684407096
"1406";"32014015002P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,755555555555556;0,517241379310345;0,619047619047619;0,417916666666667;0,577440305145047
"1407";"32014015003P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2007;"PROFISSIONAL";"4";0,511111111111111;0,7;0,594178082191781;0,505392156862745;0,577670337541409
"1408";"32014015004P7";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"5";0,682539682539682;0,431818181818182;0,489260912698413;0,455952380952381;0,514892789502164
"1409";"32014015005P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,333333333333333;0,477272727272727;0,454237891737892;0,299019607843137;0,390965890046772
"1410";"32014015006P0";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,450980392156863;0,638888888888889;0,503267973856209;0,366666666666667;0,489950980392157
"1411";"32014015007P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,5;0,444444444444444;0,638888888888889;0,425;0,502083333333333
"1412";"32014015008P2";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,393939393939394;0,463414634146341;0,575396825396825;0,405555555555556;0,459576602259529
"1413";"32014015009P9";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,611111111111111;0,510204081632653;0,526127152988855;0,515350877192982;0,5406983057314
"1414";"32014015010P7";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,692307692307692;0,8;0,569444444444444;0,576041666666667;0,659448450854701
"1415";"32014015011P3";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,212121212121212;0,703703703703704;0,473057644110276;0,333974358974359;0,430714229727388
"1416";"32014015101P2";"ECONOMIA";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"3";0,5;0,55;0,575757575757576;0,447222222222222;0,518244949494949
"1417";"32016018001P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,512820512820513;0,555555555555556;0,508333333333333;0,377380952380952;0,488522588522589
"1418";"32016018002P7";"CIÊNCIAS AGRÁRIAS I";"PARTICULAR";"PRIVADA";2006;"PROFISSIONAL";"4";0,5;0,731707317073171;0,479166666666667;0,448809523809524;0,53992087688734
"1419";"32016018003P3";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";0,472222222222222;0,481481481481481;0,541666666666667;0,385555555555556;0,470231481481482
"1420";"32016018005P6";"CIÊNCIAS AGRÁRIAS I";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";0,523809523809524;1;0,438616427432217;0,427083333333333;0,597377321143769
"1421";"32018010001P3";"MATERIAIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,520833333333333;0,194444444444444;0,616666666666667;0,413636363636364;0,436395202020202
"1422";"32018010002P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,5;0,305555555555556;0,719444444444444;0,419583333333333;0,486145833333333
"1423";"32018010003P6";"HISTÓRIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,458333333333333;0,490566037735849;0,548888888888889;0,440740740740741;0,484632250174703
"1424";"32018010004P2";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,333333333333333;0,593220338983051;0,585294117647059;0,447083333333333;0,489732780824194
"1425";"32018010005P9";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,45;0,492957746478873;0,542036215816704;0,444333333333333;0,482331823907228
"1426";"32018010006P5";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,571428571428572;0,647058823529412;0,75;0,482142857142857;0,61265756302521
"1427";"32018010008P8";"MEDICINA II";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,650793650793651;0,466666666666667;0,509691232814965;0,45;0,519287887568821
"1428";"32018010009P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,769230769230769;0,416666666666667;0,571225071225071;0,594607843137255;0,58793258756494
"1429";"32018010010P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,784313725490196;1;0,615740740740741;0,4475;0,711888616557734
"1430";"32018010011P9";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,62962962962963;0,619047619047619;0,50966097676624;0,523550724637681;0,570472237520292
"1431";"32018010012P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,666666666666667;0,863636363636364;0,579545454545455;0,479166666666667;0,647253787878788
"1432";"32018010013P1";"FARMÁCIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,625;0,642857142857143;0,534493284493284;0,445486111111111;0,561959134615385
"1433";"32018010014P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,4375;0,51063829787234;0,443734335839599;0,566176470588235;0,489512276075044
"1434";"32018010015P4";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,512820512820513;0,789473684210526;0,641176470588235;0,369444444444444;0,57822877801593
"1435";"32018010016P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,422222222222222;0,578947368421053;0,613095238095238;0,364166666666667;0,494607873851295
"1436";"32018010040P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,512820512820513;0,944444444444444;0,642857142857143;0,487745098039216;0,646966799540329
"1437";"32020015002P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,391304347826087;0,352941176470588;0,497619047619048;1;0,560466142978931
"1438";"32020015007P2";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,592592592592593;0,405940594059406;0,579545454545455;1;0,644519660299363
"1439";"32021011002P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";0,809523809523809;0,666666666666667;0,666666666666667;0,44;0,645714285714286
"1440";"32025017001P6";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,611111111111111;0,462962962962963;0,581395348837209;0,416025641025641;0,517873765984231
"1441";"32025017002P2";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,820512820512821;0,55421686746988;0,617647058823529;0,509722222222222;0,625524742257113
"1442";"32025017003P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"4";0,833333333333333;0,625;0,65;0,386458333333333;0,623697916666667
"1443";"32036019001P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"3";0,644444444444444;0,479452054794521;0,555555555555556;0,497549019607843;0,544250268600591
"1444";"32036019002P0";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,538461538461538;0,76;0,417307692307692;0,496666666666667;0,553108974358974
"1445";"32036019003P7";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,583333333333333;0,952380952380952;0,545833333333333;0,449404761904762;0,632738095238095
"1446";"32036019004P3";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";0,962962962962963;0,652173913043478;0,617647058823529;0,535833333333333;0,692154317040826
"1447";"32036019005P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";0,512820512820513;0,462962962962963;0,632275132275132;0,544047619047619;0,538026556776557
"1448";"32053010001P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,407407407407407;0,666666666666667;0,573839877613463;0,441666666666667;0,522395154588551
"1449";"32053010002P5";"DIREITO";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";0,242424242424242;0,20353982300885;0,560161290322581;0,412121212121212;0,354561641969221
"1450";"32053010003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,878787878787879;0,612903225806452;0,7;0,458854166666667;0,662636317815249
"1451";"32053010004P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,820512820512821;0,75609756097561;0,533266129032258;0,507738095238095;0,654403651439696
"1452";"32053010005P4";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,545454545454546;0,758620689655172;0,58608630952381;0,403030303030303;0,573297961915958
"1453";"32053010006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";0,878787878787879;1;0,7;0,429166666666667;0,751988636363636
"1454";"32065019001P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"PROFISSIONAL";"3";0,857142857142857;0,331168831168831;0,772376543209877;1;0,740172057880391
"1455";"32069014001P9";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,434782608695652;0,373134328358209;0,58;0,75;0,534479234263465
"1456";"32073011001P2";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";0,479166666666667;0,594594594594595;0,667989417989418;0,459375;0,55028141981267
"1457";"32073011002P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,606060606060606;0,530612244897959;0,815755208333333;0,467222222222222;0,60491257037853
"1458";"32073011003P5";"MEDICINA III";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";0,666666666666667;0,431372549019608;0,501186056105611;0,5625;0,540431317947971
"1459";"33001014001P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,256410256410256;0,245033112582781;0,426659547539946;0,335488505747126;0,315897855570028
"1460";"33001014002P6";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,358024691358025;0,265625;0,528996865203762;0,413978494623656;0,391656262796361
"1461";"33001014003P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,308641975308642;0,172043010752688;0,479410173160173;0,467792792792793;0,356971988003574
"1462";"33001014004P9";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"7";0,477777777777778;0,272727272727273;0,445962033462033;0,532857142857143;0,432331056706057
"1463";"33001014005P5";"QUÍMICA";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"7";0,220125786163522;0,115384615384615;0,518181818181818;0,457942708333333;0,327908732015822
"1464";"33001014006P1";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"7";0,333333333333333;0,164835164835165;0,29;0,457738095238095;0,311476648351648
"1465";"33001014007P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"5";0,166666666666667;0,219512195121951;0,425833333333333;0,581981981981982;0,348498544275983
"1466";"33001014008P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";0,295238095238095;0,338842975206612;0,516098484848485;0,424031007751938;0,393552640761282
"1467";"33001014010P9";"FILOSOFIA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,166666666666667;0,212765957446809;0,5125;0,418253968253968;0,327546648091861
"1468";"33001014011P5";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,142857142857143;0,155555555555556;0,459558823529412;0,515046296296296;0,318254454559602
"1469";"33001014013P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,508771929824561;0,380281690140845;0,513977730395641;0,345175438596491;0,437051697239385
"1470";"33001014015P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,614035087719298;0,346153846153846;0,535714285714286;0,380448717948718;0,469087984384037
"1471";"33001014016P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"6";0,371794871794872;0,0921052631578947;0,304080912025827;0,63010752688172;0,349522143465079
"1472";"33001014018P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,333333333333333;0,108695652173913;0,469806763285024;0,372916666666667;0,321188103864734
"1473";"33001014020P4";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,681818181818182;0,666666666666667;0,75;0,492892156862745;0,647844251336898
"1474";"33001014021P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,294871794871795;0,2;0,6875;0,519354838709677;0,425431658395368
"1475";"33001014022P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,714285714285714;0,666666666666667;0,56;0,499561403508772;0,610128446115288
"1476";"33001014023P3";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";0,333333333333333;0,177777777777778;0,49633431085044;0,364705882352941;0,343037826078623
"1477";"33001014025P6";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"6";0,444444444444444;0,342857142857143;0,533039858039858;0,401449275362319;0,430447680175941
"1478";"33001014026P2";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,512820512820513;0,289473684210526;0,5625;0,414583333333333;0,444844382591093
"1479";"33001014027P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,783333333333333;0,591836734693878;0,551724137931034;0,495238095238095;0,605533075299085
"1480";"33001014028P5";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,388888888888889;0,222222222222222;0,4901395173454;0,416346153846154;0,379399195575666
"1481";"33001014030P0";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,636363636363636;0,757575757575758;0,599759615384615;0,456944444444444;0,612660863442113
"1482";"33001014031P6";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"5";0,421052631578947;0,169811320754717;0,410353535353535;0,359027777777778;0,340061316366244
"1483";"33001014032P2";"MATERIAIS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,606060606060606;0,8;0,541187739463602;0,381547619047619;0,582198991142957
"1484";"33001014034P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,611111111111111;0,68;0,564102564102564;0,363541666666667;0,554688835470085
"1485";"33001014035P1";"ECONOMIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,444444444444444;0,586206896551724;0,692307692307692;0,292708333333333;0,503916841659299
"1486";"33001014036P8";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,288888888888889;0,176470588235294;0,455;0,599074074074074;0,379858387799564
"1487";"33001014038P0";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,743589743589744;0,340909090909091;0,982142857142857;0,454761904761905;0,630350899100899
"1488";"33001014039P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,58974358974359;0,766666666666667;0,604166666666667;0,483974358974359;0,611137820512821
"1489";"33001014040P5";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,738095238095238;0,705882352941177;0,582606589147287;0,420175438596491;0,611689904695048
"1490";"33001014041P1";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,568627450980392;0,333333333333333;0,556900452488688;0,3825;0,460340309200603
"1491";"33001014042P8";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,458333333333333;0,625;0,548387096774194;0,480769230769231;0,528122415219189
"1492";"33001014043P4";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,533333333333333;0,447058823529412;0,630128205128205;0,361742424242424;0,493065696558344
"1493";"33001014044P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,533333333333333;0,870967741935484;0,57659151193634;0,363888888888889;0,586195369023511
"1494";"33001014046P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,56;0,519230769230769;0,565000797066794;0,445138888888889;0,522342613796613
"1495";"33001014047P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,594202898550725;0,40625;0,61854201475912;0,430902777777778;0,512474422771906
"1496";"33001014048P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,421052631578947;0,6;0,530357142857143;0,427272727272727;0,494670625427204
"1497";"33001014049P2";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,444444444444444;0,514285714285714;0,620634920634921;0,345098039215686;0,481115779645191
"1498";"33001014050P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";0,590909090909091;0,481481481481481;0,603703703703704;0,359782608695652;0,508969221197482
"1499";"33001014051P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,476190476190476;0,733333333333333;0,58496407638495;0,506770833333333;0,575314679810523
"1500";"33001014052P3";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,666666666666667;0,785714285714286;0,625;0,395;0,618095238095238
"1501";"33002010001P6";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,312280701754386;0,180487804878049;0,488367569249922;0,417700729927007;0,349709201452341
"1502";"33002010002P2";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,162162162162162;0,141104294478528;0,35248998998999;0,507066666666667;0,290705778324337
"1503";"33002010003P9";"ENSINO";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,333333333333333;0,191011235955056;0,505416666666667;0,531851851851852;0,390403271951727
"1504";"33002010004P5";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";0,178571428571429;0,222222222222222;0,443894542090657;0,374107142857143;0,304698833935363
"1505";"33002010005P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,198581560283688;0,134328358208955;0,489850427350427;0,46989247311828;0,323163204740338
"1506";"33002010007P4";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,273809523809524;0,409836065573771;0,351190476190476;0,530405405405405;0,391310367744794
"1507";"33002010013P4";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,294117647058824;0,333333333333333;0,445238095238095;0,297058823529412;0,342436974789916
"1508";"33002010016P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";0,2;0,3;0,420400432900433;0,405833333333333;0,331558441558442
"1509";"33002010017P0";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,391666666666667;0,284090909090909;0,468112244897959;0,556292517006803;0,425040584415584
"1510";"33002010018P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,263888888888889;0,232142857142857;0,527246913580247;0,461111111111111;0,371097442680776
"1511";"33002010019P2";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,444444444444444;0,422222222222222;0,522207586933614;0,419551282051282;0,452106383912891
"1512";"33002010022P3";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";0,32258064516129;0,296875;0,476052048726467;0,49537037037037;0,397719516064532
"1513";"33002010023P0";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,444444444444444;0,482758620689655;0,666666666666667;0,521929824561403;0,528949889090542
"1514";"33002010026P9";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";0,46031746031746;0,416666666666667;0,545454545454545;0,551736111111111;0,493543695887446
"1515";"33002010027P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,25;0,111111111111111;0,366071428571429;0,425757575757576;0,288235028860029
"1516";"33002010028P1";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,241379310344828;0,2;0,48189147834275;0,411342592592593;0,333653345320042
"1517";"33002010029P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"6";0,424242424242424;0,278481012658228;0,427488930399889;0,336666666666667;0,366719758491802
"1518";"33002010030P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";0,402777777777778;0,149253731343284;0,557692307692308;0,394956140350877;0,376169989291062
"1519";"33002010031P2";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,138211382113821;0,225609756097561;0,527777777777778;0,484545454545455;0,344036092633654
"1520";"33002010032P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,206060606060606;0,114832535885167;0,480596285434995;0,434615384615385;0,309026202999038
"1521";"33002010033P5";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,344827586206897;0,196261682242991;0,622474747474747;0,409722222222222;0,393321559536714
"1522";"33002010034P1";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,425925925925926;0,148936170212766;0,534210526315789;0,427536231884058;0,384152213584635
"1523";"33002010035P8";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,191919191919192;0,167597765363128;0,514194139194139;0,466666666666667;0,335094440785782
"1524";"33002010036P4";"ECONOMIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,180555555555556;0,163934426229508;0,6;0,434444444444444;0,344733606557377
"1525";"33002010037P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,434782608695652;0,257142857142857;0,512121212121212;0,431666666666667;0,408928336156597
"1526";"33002010038P7";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,246376811594203;0,177083333333333;0,429177313201703;0,334666666666667;0,296826031198977
"1527";"33002010039P3";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"4";0,352941176470588;0,137254901960784;0,405448717948718;0,358333333333333;0,313494532428356
"1528";"33002010040P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,349206349206349;0,268292682926829;0,428661616161616;0,489722222222222;0,383970717629254
"1529";"33002010045P3";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";0,232931726907631;0,331658291457286;0,520979703356753;0,424027777777778;0,377399374874862
"1530";"33002010046P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,4;0,352941176470588;0,650106837606838;0,421327683615819;0,456093924423311
"1531";"33002010047P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,311111111111111;0,210526315789474;0,298952277131783;0,326851851851852;0,286860388971055
"1532";"33002010048P2";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,444444444444444;0,424657534246575;0,599107142857143;0,438157894736842;0,476591754071251
"1533";"33002010049P9";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,37037037037037;0,594594594594595;0,6875;0,404487179487179;0,514238036113036
