"";"CD_PROGRAMA_IES";"X1";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_MUNICIPIO_PROGRAMA_IES";"NM_AREA_CONHECIMENTO"
"2340";"42001013049P8";2340;2340;3;0;1990;0;5;19;0;0;0;473684211;226666667;480654762;353030303;383508986;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ARQUITETURA E URBANISMO"
"2341";"42001013050P6";2341;2341;3;0;1989;0;5;22;0;0;0;303030303;258064516;490261027;491025641;385595372;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2342";"42001013051P2";2342;2342;3;0;1989;0;5;31;0;0;1;387096774;135135135;452548037;564322917;384775716;0;0;32258065;10752688;0,032258064516129;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"EDUCA<c7><c3>O F<cd>SICA"
"2343";"42001013052P9";2343;2343;3;0;1990;0;4;21;1;0;0;619047619;511627907;590909091;407407407;532248006;47619048;0;0;15873016;0,0476190476190476;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"GEOCI<ca>NCIAS"
"2344";"42001013053P5";2344;2344;3;0;1991;0;5;42;1;0;0;23015873;114754098;333373115;473449612;287933889;23809524;0;0;7936508;0,0238095238095238;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ODONTOLOGIA"
"2345";"42001013054P1";2345;2345;3;0;1991;0;4;28;0;0;0;261904762;25;487317073;48655914;371445244;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2346";"42001013055P8";2346;2346;3;0;1991;0;5;24;0;0;2;694444444;474576271;534294872;331410256;508681461;0;0;83333333;27777778;0,0833333333333333;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ARTES"
"2347";"42001013058P7";2347;2347;3;0;1995;0;5;15;1;0;1;355555556;168141593;396825397;395833333;32908897;66666667;0;66666667;44444444;0,133333333333333;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA QU<cd>MICA"
"2348";"42001013059P3";2348;2348;3;0;1994;0;6;15;6;2;24;555555556;404761905;545457849;403888889;47741605;4;133333333;1;511111111;2,13333333333333;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA DE PRODU<c7><c3>O"
"2349";"42001013060P1";2349;2349;3;0;1996;0;6;26;0;0;0;282051282;255319149;478169014;463095238;369658671;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2350";"42001013062P4";2350;2350;3;0;1995;0;5;20;0;0;0;616666667;292682927;461096096;348;429611422;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"COMUNICA<c7><c3>O"
"2351";"42001013063P0";2351;2351;3;0;1995;0;4;17;0;0;0;294117647;15;456623932;542028986;360692641;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MATEM<c1>TICA"
"2352";"42001013064P7";2352;2352;3;0;1998;0;5;20;0;0;0;483333333;213333333;499904215;428;40614272;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"PSICOLOGIA"
"2353";"42001013065P3";2353;2353;3;0;1998;0;6;26;0;0;0;307692308;168539326;1;387745098;465994183;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"GEOGRAFIA"
"2354";"42001013066P0";2354;2354;3;0;1998;0;6;21;0;0;1;365079365;355932203;454282407;455902778;407799188;0;0;47619048;15873016;0,0476190476190476;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA EL<c9>TRICA"
"2355";"42001013067P6";2355;2355;3;0;1998;0;5;39;0;0;1;239316239;49180328;508403361;502991453;324972845;0;0;25641026;8547009;0,0256410256410256;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENFERMAGEM"
"2356";"42001013068P2";2356;2356;3;0;1998;0;6;28;7;0;0;392857143;271428571;508695652;498648649;417907504;25;0;0;83333333;0,25;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"BIOLOGIA GERAL"
"2357";"42001013070P7";2357;2357;3;0;1999;0;4;13;0;0;0;743589744;518518519;631719368;492156863;596496123;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"INTERDISCIPLINAR"
"2358";"42001013071P3";2358;2358;3;0;1999;0;5;26;0;0;0;602564103;575757576;536262626;571759259;571585891;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"INTERDISCIPLINAR"
"2359";"42001013073P6";2359;2359;3;0;2000;0;7;24;0;0;0;319444444;216666667;190104167;603205128;332355101;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2360";"42001013074P2";2360;2360;3;0;1999;0;6;21;0;0;0;507936508;318181818;532960199;491333333;462602965;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"SA<da>DE COLETIVA"
"2361";"42001013075P9";2361;2361;3;0;1995;0;6;20;0;0;19;6;592592593;59903769;510763889;575598543;0;0;95;316666667;0,95;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"INTERDISCIPLINAR"
"2362";"42001013076P5";2362;2362;3;0;2002;1;5;10;0;0;0;233333333;1;5625;529761905;58139881;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENSINO"
"2363";"42001013078P8";2363;2363;3;0;2003;0;4;19;1;0;0;456140351;384615385;423571429;48115942;436371646;52631579;0;0;1754386;0,0526315789473684;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA EL<c9>TRICA"
"2364";"42001013081P9";2364;2364;3;0;2005;1;4;17;0;0;0;333333333;548387097;513888889;536111111;482930108;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENSINO"
"2365";"42001013085P4";2365;2365;3;0;1999;1;4;12;0;0;0;305555556;511627907;593253968;346078431;439128966;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ECONOMIA"
"2366";"42001013089P0";2366;2366;3;0;2005;1;5;17;5;3;26;470588235;492957746;605263158;369907407;484679137;294117647;176470588;1;490196078;2;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA DE PRODU<c7><c3>O"
"2367";"42001013091P4";2367;2367;3;0;2006;0;5;9;0;0;0;222222222;71428571;401190476;645833333;335168651;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENSINO"
"2368";"42001013093P7";2368;2368;3;0;2007;0;4;14;0;0;0;738095238;5;541666667;406111111;546468254;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ARTES"
"2369";"42001013096P6";2369;2369;3;0;2007;0;4;18;8;1;3;518518519;437037037;515750916;451893939;480800103;444444444;55555556;166666667;222222222;0,666666666666667;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"DESENHO INDUSTRIAL"
"2370";"42001013099P5";2370;2370;3;0;2009;0;4;11;0;0;0;515151515;156862745;527083333;361111111;390052176;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA VETERIN<c1>RIA"
"2371";"42001013100P3";2371;2371;3;0;2012;1;4;6;0;0;0;555555556;333333333;631313131;452777778;493244949;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2372";"42001013101P0";2372;2372;3;0;2011;0;4;18;0;0;0;574074074;326530612;607407407;405416667;47835719;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"CI<ca>NCIA POL<cd>TICA"
"2373";"42001013103P2";2373;2373;3;0;2012;1;3;15;0;0;0;644444444;47826087;584677419;49375;550283183;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"SA<da>DE COLETIVA"
"2374";"42001013104P9";2374;2374;3;0;2012;0;3;14;0;0;0;666666667;416666667;609583333;534848485;556941288;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"SA<da>DE COLETIVA"
"2375";"42001013105P5";2375;2375;3;0;2014;0;4;21;18;0;0;349206349;285714286;528846154;524679487;422111569;857142857;0;0;285714286;0,857142857142857;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"FARMACOLOGIA"
"2376";"42001013106P1";2376;2376;3;0;2014;0;4;26;0;0;1;435897436;378378378;625352113;535277778;493726426;0;0;38461538;12820513;0,0384615384615385;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2377";"42001013107P8";2377;2377;3;0;2015;0;3;13;0;0;0;41025641;370967742;491666667;427604167;425123746;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"PSICOLOGIA"
"2378";"42001013156P9";2378;2378;3;0;2015;0;5;15;0;0;0;466666667;571428571;661361064;42254902;53050133;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"CI<ca>NCIA POL<cd>TICA"
"2379";"42001013158P1";2379;2379;3;0;2016;0;3;11;0;0;0;424242424;636363636;7;635714286;599080087;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"SERVI<c7>O SOCIAL"
"2380";"42001013170P1";2380;2380;3;0;2016;0;3;16;0;0;3;4375;777777778;803571429;503125;630493552;0;0;1875;625;0,1875;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ADMINISTRA<c7><c3>O"
"2381";"42002010001P5";2381;2381;3;0;1970;0;5;33;0;0;0;353535354;27480916;509530792;350520833;372099035;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"EDUCA<c7><c3>O"
"2382";"42002010003P8";2382;2382;3;0;1974;0;6;24;12;3;18;138888889;203703704;473141534;346666667;290600198;5;125;75;458333333;1,375;"SUL";"RS";"UFSM";"SANTA MARIA";"ENGENHARIA EL<c9>TRICA"
"2383";"42002010004P4";2383;2383;3;0;1974;0;3;19;2;0;21;438596491;72;68;421428571;565006266;105263158;0;1;368421053;1,21052631578947;"SUL";"RS";"UFSM";"SANTA MARIA";"ENGENHARIA DE PRODU<c7><c3>O"
"2384";"42002010007P3";2384;2384;3;0;1971;0;5;25;0;0;4;306666667;214285714;541666667;459294872;38047848;0;0;16;53333333;0,16;"SUL";"RS";"UFSM";"SANTA MARIA";"AGRONOMIA"
"2385";"42002010008P0";2385;2385;3;0;1972;0;4;20;1;8;10;483333333;4;350912002;485869565;430028725;5;4;5;316666667;0,95;"SUL";"RS";"UFSM";"SANTA MARIA";"ENGENHARIA AGR<cd>COLA"
"2386";"42002010009P6";2386;2386;3;0;1975;0;4;15;0;0;0;622222222;657894737;537037037;627777778;611232943;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"AGRONOMIA"
"2387";"42002010010P4";2387;2387;3;0;1974;0;4;17;1;0;0;274509804;125;308333333;344791667;263158701;58823529;0;0;19607843;0,0588235294117647;"SUL";"RS";"UFSM";"SANTA MARIA";"ZOOTECNIA"
"2388";"42002010012P7";2388;2388;3;0;1985;0;6;36;22;0;0;203703704;105882353;390591547;437015504;284298277;611111111;0;0;203703704;0,611111111111111;"SUL";"RS";"UFSM";"SANTA MARIA";"QU<cd>MICA"
"2389";"42002010013P3";2389;2389;3;0;1985;0;4;19;11;1;0;631578947;342105263;490516726;409027778;468307179;578947368;52631579;0;210526316;0,631578947368421;"SUL";"RS";"UFSM";"SANTA MARIA";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"2390";"42002010014P0";2390;2390;3;0;1988;0;5;28;0;0;0;285714286;132075472;61622807;413809524;361956838;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"LETRAS"
"2391";"42002010017P9";2391;2391;3;0;1992;0;5;18;0;0;0;481481481;289473684;581707317;504166667;464207287;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"FONOAUDIOLOGIA"
"2392";"42002010019P1";2392;2392;3;0;1994;0;4;18;1;0;4;240740741;147058824;365131579;426515152;294861574;55555556;0;222222222;92592593;0,277777777777778;"SUL";"RS";"UFSM";"SANTA MARIA";"F<cd>SICA"
"2393";"42002010020P0";2393;2393;3;0;1994;0;4;26;2;1;2;487179487;25;488649425;376851852;400670191;76923077;38461538;76923077;64102564;0,192307692307692;"SUL";"RS";"UFSM";"SANTA MARIA";"ENGENHARIA CIVIL"
"2394";"42002010025P1";2394;2394;3;0;2003;0;4;19;0;0;2;368421053;311320755;427777778;375;370629896;0;0;105263158;35087719;0,105263157894737;"SUL";"RS";"UFSM";"SANTA MARIA";"GEOGRAFIA"
"2395";"42002010027P4";2395;2395;3;0;2003;0;5;14;0;0;0;333333333;32;277777778;5;357777778;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"AGRONOMIA"
"2396";"42002010029P7";2396;2396;3;0;2004;0;4;21;0;0;0;53968254;30952381;565217391;541333333;488939268;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"FARM<c1>CIA"
"2397";"42002010030P5";2397;2397;3;0;2003;0;4;21;0;0;0;285714286;268656716;462291412;458695652;368839517;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"ADMINISTRA<c7><c3>O"
"2398";"42002010031P1";2398;2398;3;0;2006;0;5;16;0;0;0;625;387755102;562436869;383333333;489631326;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"COMUNICA<c7><c3>O"
"2399";"42002010032P8";2399;2399;3;0;2006;0;4;31;7;1;0;430107527;264150943;724603175;57337963;498060319;225806452;32258065;0;86021505;0,258064516129032;"SUL";"RS";"UFSM";"SANTA MARIA";"FARMACOLOGIA"
"2400";"42002010033P4";2400;2400;3;0;2008;1;4;15;0;14;14;911111111;540540541;842948718;48245614;694264127;0;933333333;933333333;622222222;1,86666666666667;"SUL";"RS";"UFSM";"SANTA MARIA";"INTERDISCIPLINAR"
"2401";"42002010034P0";2401;2401;3;0;2007;0;3;14;0;0;0;166666667;923076923;525297619;619791667;558708219;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"MATEM<c1>TICA"
"2402";"42002010035P7";2402;2402;3;0;2007;0;4;17;0;0;0;156862745;408602151;462232087;310666667;334590912;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"ENFERMAGEM"
"2403";"42002010036P3";2403;2403;3;0;2007;0;3;35;3;0;10;295238095;363636364;552161654;409047619;405020933;85714286;0;285714286;123809524;0,371428571428571;"SUL";"RS";"UFSM";"SANTA MARIA";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"2404";"42002010037P0";2404;2404;3;0;2007;0;3;11;0;0;0;727272727;866666667;538461538;3671875;624897108;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"ARTES"
"2405";"42002010038P6";2405;2405;3;0;2008;0;4;13;0;1;4;487179487;265306122;459093164;436904762;412120884;0;76923077;307692308;128205128;0,384615384615385;"SUL";"RS";"UFSM";"SANTA MARIA";"ENGENHARIA QU<cd>MICA"
"2406";"42002010040P0";2406;2406;3;0;2008;0;4;15;0;0;1;377777778;166666667;520434783;536403509;400320684;0;0;66666667;22222222;0,0666666666666667;"SUL";"RS";"UFSM";"SANTA MARIA";"GEOCI<ca>NCIAS"
"2407";"42002010041P7";2407;2407;3;0;2008;0;3;18;0;0;1;518518519;6;580512821;445833333;536216168;0;0;55555556;18518519;0,0555555555555556;"SUL";"RS";"UFSM";"SANTA MARIA";"SOCIOLOGIA"
"2408";"42002010042P3";2408;2408;3;0;2008;0;4;25;0;0;0;226666667;1;396785714;462037037;296372354;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"ODONTOLOGIA"
"2409";"42002010046P9";2409;2409;3;0;2009;0;3;11;0;0;0;333333333;238095238;513480392;366666667;362893908;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"PSICOLOGIA"
"2410";"42002010047P5";2410;2410;3;0;2010;0;4;13;0;0;0;58974359;769230769;875;442857143;669207875;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"AGRONOMIA"
"2411";"42002010050P6";2411;2411;3;0;2011;1;3;22;0;0;0;424242424;372093023;589869281;493589744;469948618;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"ADMINISTRA<c7><c3>O"
"2412";"42002010051P2";2412;2412;3;0;2011;0;4;16;0;0;0;333333333;228571429;336875211;382936508;32042912;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"HIST<d3>RIA"
"2413";"42002010053P5";2413;2413;3;0;2011;0;3;11;0;0;0;636363636;5;702380952;297435897;534045122;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"ECONOMIA"
"2414";"42002010054P1";2414;2414;3;0;2012;0;3;14;0;0;0;428571429;4;645833333;569270833;510918899;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"EDUCA<c7><c3>O F<cd>SICA"
"2415";"42002010055P8";2415;2415;3;0;2012;0;4;12;2;0;2;916666667;818181818;578125;476666667;697410038;166666667;0;166666667;111111111;0,333333333333333;"SUL";"RS";"UFSM";"SANTA MARIA";"ENGENHARIA SANIT<c1>RIA"
"2416";"42002010056P4";2416;2416;3;0;2013;1;4;20;0;2;11;75;543209877;66;426333333;594885802;0;1;55;216666667;0,65;"SUL";"RS";"UFSM";"SANTA MARIA";"INTERDISCIPLINAR"
"2417";"42002010057P0";2417;2417;3;0;2013;0;3;13;0;0;0;256410256;265060241;1;36;470367624;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"DIREITO"
"2418";"42002010059P3";2418;2418;3;0;2014;0;3;18;0;0;0;611111111;566037736;513888889;467083333;539530267;0;0;0;0;0;"SUL";"RS";"UFSM";"SANTA MARIA";"INTERDISCIPLINAR"
"2419";"42002010160P6";2419;2419;3;0;2016;0;3;16;0;0;0;541666667;85;506060606;349166667;561723485;0;0;0;0;0;"SUL";"RS";"UFSM";"PALMEIRA DAS MISS<d5>ES";"INTERDISCIPLINAR"
"2420";"42003016001P8";2420;2420;3;0;1976;0;6;21;3;0;0;206349206;174603175;331837607;479032258;297955561;142857143;0;0;47619048;0,142857142857143;"SUL";"RS";"UFPEL";"PELOTAS";"ODONTOLOGIA"
"2421";"42003016007P6";2421;2421;3;0;1977;0;4;16;0;0;0;458333333;188679245;440357143;41622807;375899448;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"ZOOTECNIA"
"2422";"42003016008P2";2422;2422;3;0;1977;0;5;22;14;7;0;303030303;159090909;455866808;419940476;334482124;636363636;318181818;0;318181818;0,954545454545455;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"MEDICINA VETERIN<c1>RIA"
"2423";"42003016009P9";2423;2423;3;0;1985;0;5;12;30;18;0;694444444;423728814;557407407;501041667;544155583;1;1;0;666666667;4;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"2424";"42003016010P7";2424;2424;3;0;1985;0;5;16;0;0;0;395833333;222222222;296875;449652778;341145833;0;0;0;0;0;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"AGRONOMIA"
"2425";"42003016011P3";2425;2425;3;0;1991;0;7;18;0;0;0;555555556;518518519;508942407;516304348;524830207;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"SA<da>DE COLETIVA"
"2426";"42003016014P2";2426;2426;3;0;1995;0;5;29;0;0;0;436781609;306930693;511972991;35491453;402649956;0;0;0;0;0;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"EDUCA<c7><c3>O"
"2427";"42003016016P5";2427;2427;3;0;1996;0;4;14;0;0;0;428571429;189189189;308823529;388461538;328761421;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"AGRONOMIA"
"2428";"42003016017P1";2428;2428;3;0;1996;0;4;11;0;0;0;454545455;259259259;49837963;384722222;399226641;0;0;0;0;0;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"AGRONOMIA"
"2429";"42003016018P8";2429;2429;3;0;1999;0;5;19;6;0;0;315789474;209302326;395502646;583333333;375981945;315789474;0;0;105263158;0,315789473684211;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"AGRONOMIA"
"2430";"42003016019P4";2430;2430;3;0;1995;0;3;10;0;0;0;3;941176471;470504158;3;502920157;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"GEOCI<ca>NCIAS"
"2431";"42003016020P2";2431;2431;3;0;2002;0;6;20;85;18;0;566666667;340909091;495350537;516666667;47989824;1;9;0;633333333;5,15;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"BIOTECNOLOGIA"
"2432";"42003016022P5";2432;2432;3;0;2004;0;4;17;22;1;2;490196078;4;48698336;462878788;460014557;1;58823529;117647059;392156863;1,47058823529412;"SUL";"RS";"UFPEL";"PELOTAS";"PARASITOLOGIA"
"2433";"42003016024P8";2433;2433;3;0;2006;0;3;13;0;0;0;692307692;6875;575;463596491;604601046;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"SOCIOLOGIA"
"2434";"42003016025P4";2434;2434;3;0;2006;0;5;16;4;4;1;5;425925926;875;364215686;541285403;25;25;625;1875;0,5625;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"AGRONOMIA"
"2435";"42003016026P0";2435;2435;3;0;2007;0;4;19;0;0;0;228070175;155172414;512105649;45515873;337626742;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"EDUCA<c7><c3>O F<cd>SICA"
"2436";"42003016027P7";2436;2436;3;0;2007;0;4;18;0;0;0;648148148;543859649;752083333;464130435;602055391;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"INTERDISCIPLINAR"
"2437";"42003016028P3";2437;2437;3;0;2007;0;4;22;8;1;0;363636364;114285714;375075758;511231884;34105743;363636364;45454545;0;136363636;0,409090909090909;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"QU<cd>MICA"
"2438";"42003016030P8";2438;2438;3;0;2008;0;4;28;0;0;0;297619048;210526316;502521008;422839506;358376469;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"ENFERMAGEM"
"2439";"42003016031P4";2439;2439;3;0;2008;0;4;13;0;0;0;230769231;321428571;553418803;395833333;375362485;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"FILOSOFIA"
"2440";"42003016032P0";2440;2440;3;0;2008;0;3;16;0;5;10;541666667;424657534;444374299;402536232;453308683;0;3125;625;3125;0,9375;"SUL";"RS";"UFPEL";"PELOTAS";"ARQUITETURA E URBANISMO"
"2441";"42003016033P7";2441;2441;3;0;2008;0;4;15;2;0;0;2;117647059;333611111;461979167;278309334;133333333;0;0;44444444;0,133333333333333;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"F<cd>SICA"
"2442";"42003016034P3";2442;2442;3;0;2009;0;3;10;0;0;1;4;894736842;453751066;327380952;518967215;0;0;1;33333333;0,1;"SUL";"RS";"UFPEL";"PELOTAS";"ECONOMIA"
"2443";"42003016035P0";2443;2443;3;0;2010;0;3;18;7;1;0;481481481;466666667;588414634;457575758;498534635;388888889;55555556;0;148148148;0,444444444444444;"SUL";"RS";"UFPEL";"PELOTAS";"NUTRI<c7><c3>O"
"2444";"42003016036P6";2444;2444;3;0;2010;0;3;19;0;0;0;421052632;461538462;615384615;450793651;48719234;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"HIST<d3>RIA"
"2445";"42003016037P2";2445;2445;3;0;2011;0;3;10;0;0;0;566666667;777777778;1;348484848;673232323;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"CI<ca>NCIA POL<cd>TICA"
"2446";"42003016038P9";2446;2446;3;0;2011;0;3;22;0;10;16;272727273;488095238;516472186;368518519;411453304;0;454545455;727272727;393939394;1,18181818181818;"SUL";"RS";"UFPEL";"PELOTAS";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"2447";"42003016039P5";2447;2447;3;0;2011;0;3;28;0;1;0;380952381;357142857;689130435;394166667;455348085;0;35714286;0;11904762;0,0357142857142857;"SUL";"RS";"UFPEL";"PELOTAS";"LETRAS"
"2448";"42003016040P3";2448;2448;3;0;2011;0;3;18;26;2;0;444444444;576923077;543641775;501923077;516733093;1;111111111;0;37037037;1,55555555555556;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"FARMACOLOGIA"
"2449";"42003016041P0";2449;2449;3;0;2011;0;4;11;19;0;0;696969697;526315789;986111111;493229167;675656441;1;0;0;333333333;1,72727272727273;"SUL";"RS";"UFPEL";"PELOTAS";"MATERIAIS"
"2450";"42003016042P6";2450;2450;3;0;2011;1;3;15;0;0;1;488888889;365384615;577257182;446212121;469435702;0;0;66666667;22222222;0,0666666666666667;"SUL";"RS";"UFPEL";"PELOTAS";"ENSINO"
"2451";"42003016043P2";2451;2451;3;0;2011;0;4;13;0;0;0;461538462;647058824;489583333;442222222;51010071;0;0;0;0;0;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"ENGENHARIA AGR<cd>COLA"
"2452";"42003016044P9";2452;2452;3;0;2012;0;3;14;0;0;0;738095238;727272727;681818182;485294118;658120066;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"ARTES"
"2453";"42003016045P5";2453;2453;3;0;2012;0;3;16;0;0;0;3125;674418605;546929825;418253968;488025599;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"ANTROPOLOGIA"
"2454";"42003016046P1";2454;2454;3;0;2012;0;3;11;1;0;0;515151515;1;833333333;590277778;734690657;90909091;0;0;3030303;0,0909090909090909;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"AGRONOMIA"
"2455";"42003016047P8";2455;2455;3;0;2012;0;3;11;0;0;0;363636364;625;516137566;375757576;470132876;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"GEOGRAFIA"
"2456";"42003016048P4";2456;2456;3;0;2013;0;4;9;0;0;3;555555556;8;348821549;392424242;524200337;0;0;333333333;111111111;0,333333333333333;"SUL";"RS";"UFPEL";"PELOTAS";"ENGENHARIA SANIT<c1>RIA"
"2457";"42003016051P5";2457;2457;3;0;2013;0;3;13;0;0;1;564102564;933333333;525;510119048;633138736;0;0;76923077;25641026;0,0769230769230769;"SUL";"RS";"UFPEL";"CAP<c3>O DO LE<c3>O";"INTERDISCIPLINAR"
"2458";"42003016052P1";2458;2458;3;0;2014;0;3;14;0;0;0;595238095;694444444;734375;419444444;610875496;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"ADMINISTRA<c7><c3>O"
"2459";"42003016054P4";2459;2459;3;0;2016;1;3;14;2;0;0;69047619;8;859375;406481481;689083168;142857143;0;0;47619048;0,142857142857143;"SUL";"RS";"UFPEL";"PELOTAS";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"2460";"42003016055P0";2460;2460;3;0;2016;0;3;12;0;0;0;5;666666667;721153846;509615385;599358974;0;0;0;0;0;"SUL";"RS";"UFPEL";"PELOTAS";"ENSINO"
